id,season,year,month,hour,weekday,holiday,working_day,weather_situation,temperature,feeling_temperature,humidity,windspeed,casual_users,registered_users,total_users,casual_users_fraction,registered_users_fraction,weekday_normalized,hour_normalized,weather_situation_normalized
1383,1,0,3,21,3,False,True,1,0.34,0.2879,0.29,0.4627,3,68,71,0.0423,0.9577,0.5,0.913,0.0
1384,1,0,3,22,3,False,True,1,0.3,0.2576,0.26,0.5522,4,44,48,0.0833,0.9167,0.5,0.9565,0.0
1385,1,0,3,23,3,False,True,1,0.26,0.2121,0.3,0.5224,0,22,22,0.0,1.0,0.5,1.0,0.0
1386,1,0,3,0,4,False,True,1,0.24,0.197,0.3,0.4627,3,10,13,0.2308,0.7692,0.6667,0.0,0.0
1387,1,0,3,1,4,False,True,1,0.24,0.197,0.3,0.4627,0,1,1,0.0,1.0,0.6667,0.0435,0.0
1388,1,0,3,2,4,False,True,1,0.2,0.1667,0.27,0.4627,1,2,3,0.3333,0.6667,0.6667,0.087,0.0
1389,1,0,3,3,4,False,True,1,0.2,0.1667,0.27,0.4627,0,1,1,0.0,1.0,0.6667,0.1304,0.0
1390,1,0,3,4,4,False,True,1,0.16,0.1212,0.31,0.4925,0,1,1,0.0,1.0,0.6667,0.1739,0.0
1391,1,0,3,5,4,False,True,1,0.14,0.1212,0.33,0.2985,1,7,8,0.125,0.875,0.6667,0.2174,0.0
1392,1,0,3,6,4,False,True,1,0.14,0.1212,0.33,0.2985,1,34,35,0.0286,0.9714,0.6667,0.2609,0.0
1393,1,0,3,7,4,False,True,1,0.12,0.0909,0.42,0.4179,1,110,111,0.009,0.991,0.6667,0.3043,0.0
1394,1,0,3,8,4,False,True,1,0.14,0.1212,0.39,0.2985,4,216,220,0.0182,0.9818,0.6667,0.3478,0.0
1395,1,0,3,9,4,False,True,1,0.16,0.1364,0.37,0.2836,10,135,145,0.069,0.931,0.6667,0.3913,0.0
1396,1,0,3,10,4,False,True,1,0.18,0.1818,0.29,0.194,7,49,56,0.125,0.875,0.6667,0.4348,0.0
1397,1,0,3,11,4,False,True,1,0.2,0.2273,0.29,0.0896,10,40,50,0.2,0.8,0.6667,0.4783,0.0
1398,1,0,3,12,4,False,True,1,0.22,0.2273,0.25,0.1343,7,65,72,0.0972,0.9028,0.6667,0.5217,0.0
1399,1,0,3,13,4,False,True,1,0.22,0.2576,0.25,0.0896,13,67,80,0.1625,0.8375,0.6667,0.5652,0.0
1400,1,0,3,14,4,False,True,1,0.24,0.2576,0.21,0.1045,18,60,78,0.2308,0.7692,0.6667,0.6087,0.0
1401,1,0,3,15,4,False,True,1,0.24,0.2879,0.23,0.0,6,62,68,0.0882,0.9118,0.6667,0.6522,0.0
1402,1,0,3,16,4,False,True,1,0.26,0.303,0.23,0.0,6,65,71,0.0845,0.9155,0.6667,0.6957,0.0
1403,1,0,3,17,4,False,True,1,0.26,0.303,0.22,0.0,17,185,202,0.0842,0.9158,0.6667,0.7391,0.0
1404,1,0,3,18,4,False,True,1,0.24,0.2121,0.35,0.3284,6,161,167,0.0359,0.9641,0.6667,0.7826,0.0
1405,1,0,3,19,4,False,True,1,0.2,0.197,0.4,0.2537,5,101,106,0.0472,0.9528,0.6667,0.8261,0.0
1406,1,0,3,20,4,False,True,1,0.2,0.2273,0.4,0.0896,1,69,70,0.0143,0.9857,0.6667,0.8696,0.0
1407,1,0,3,21,4,False,True,1,0.18,0.2121,0.4,0.1045,3,48,51,0.0588,0.9412,0.6667,0.913,0.0
1408,1,0,3,22,4,False,True,1,0.2,0.2576,0.4,0.0,3,50,53,0.0566,0.9434,0.6667,0.9565,0.0
1409,1,0,3,23,4,False,True,2,0.18,0.2121,0.43,0.0896,0,23,23,0.0,1.0,0.6667,1.0,0.3333
1410,1,0,3,0,5,False,True,2,0.2,0.197,0.55,0.194,0,12,12,0.0,1.0,0.8333,0.0,0.3333
1411,1,0,3,1,5,False,True,2,0.18,0.1818,0.64,0.194,0,4,4,0.0,1.0,0.8333,0.0435,0.3333
1412,1,0,3,2,5,False,True,2,0.18,0.1818,0.64,0.194,0,2,2,0.0,1.0,0.8333,0.087,0.3333
1413,1,0,3,3,5,False,True,2,0.18,0.1667,0.74,0.2537,0,1,1,0.0,1.0,0.8333,0.1304,0.3333
1414,1,0,3,4,5,False,True,2,0.18,0.1818,0.74,0.194,1,0,1,1.0,0.0,0.8333,0.1739,0.3333
1415,1,0,3,5,5,False,True,2,0.16,0.1818,0.74,0.1343,0,7,7,0.0,1.0,0.8333,0.2174,0.3333
1416,1,0,3,6,5,False,True,2,0.16,0.197,0.74,0.0896,1,28,29,0.0345,0.9655,0.8333,0.2609,0.3333
1417,1,0,3,7,5,False,True,1,0.16,0.1818,0.8,0.1343,0,83,83,0.0,1.0,0.8333,0.3043,0.0
1418,1,0,3,8,5,False,True,1,0.18,0.197,0.74,0.1343,6,222,228,0.0263,0.9737,0.8333,0.3478,0.0
1419,1,0,3,9,5,False,True,1,0.22,0.2273,0.6,0.1343,12,138,150,0.08,0.92,0.8333,0.3913,0.0
1420,1,0,3,10,5,False,True,1,0.24,0.2273,0.6,0.2537,10,56,66,0.1515,0.8485,0.8333,0.4348,0.0
1421,1,0,3,11,5,False,True,1,0.28,0.2727,0.52,0.2239,16,73,89,0.1798,0.8202,0.8333,0.4783,0.0
1422,1,0,3,12,5,False,True,1,0.32,0.303,0.43,0.1642,10,87,97,0.1031,0.8969,0.8333,0.5217,0.0
1423,1,0,3,13,5,False,True,1,0.34,0.3182,0.42,0.2239,13,74,87,0.1494,0.8506,0.8333,0.5652,0.0
1424,1,0,3,14,5,False,True,1,0.36,0.3333,0.4,0.2836,30,65,95,0.3158,0.6842,0.8333,0.6087,0.0
1425,1,0,3,15,5,False,True,1,0.36,0.3333,0.4,0.2985,31,75,106,0.2925,0.7075,0.8333,0.6522,0.0
1426,1,0,3,16,5,False,True,1,0.36,0.3485,0.46,0.194,17,101,118,0.1441,0.8559,0.8333,0.6957,0.0
1427,1,0,3,17,5,False,True,2,0.36,0.3333,0.5,0.2537,22,206,228,0.0965,0.9035,0.8333,0.7391,0.3333
1428,1,0,3,18,5,False,True,2,0.34,0.303,0.53,0.2985,15,172,187,0.0802,0.9198,0.8333,0.7826,0.3333
1429,1,0,3,19,5,False,True,1,0.32,0.303,0.61,0.2537,5,102,107,0.0467,0.9533,0.8333,0.8261,0.0
1430,1,0,3,20,5,False,True,2,0.3,0.2879,0.7,0.194,9,78,87,0.1034,0.8966,0.8333,0.8696,0.3333
1431,1,0,3,21,5,False,True,2,0.3,0.2879,0.7,0.2239,6,64,70,0.0857,0.9143,0.8333,0.913,0.3333
1432,1,0,3,22,5,False,True,1,0.3,0.2879,0.7,0.194,4,40,44,0.0909,0.9091,0.8333,0.9565,0.0
1433,1,0,3,23,5,False,True,2,0.3,0.303,0.75,0.1642,6,40,46,0.1304,0.8696,0.8333,1.0,0.3333
1434,1,0,3,0,6,False,False,2,0.28,0.2879,0.81,0.1045,4,15,19,0.2105,0.7895,1.0,0.0,0.3333
1435,1,0,3,1,6,False,False,2,0.3,0.3182,0.81,0.1045,5,20,25,0.2,0.8,1.0,0.0435,0.3333
1436,1,0,3,2,6,False,False,2,0.3,0.2879,0.87,0.194,5,15,20,0.25,0.75,1.0,0.087,0.3333
1437,1,0,3,3,6,False,False,2,0.3,0.2879,0.87,0.194,0,2,2,0.0,1.0,1.0,0.1304,0.3333
1438,1,0,3,4,6,False,False,2,0.3,0.303,0.93,0.1642,0,1,1,0.0,1.0,1.0,0.1739,0.3333
1439,1,0,3,5,6,False,False,2,0.3,0.303,1.0,0.1343,0,3,3,0.0,1.0,1.0,0.2174,0.3333
1440,1,0,3,6,6,False,False,2,0.3,0.2879,1.0,0.2239,1,3,4,0.25,0.75,1.0,0.2609,0.3333
1441,1,0,3,7,6,False,False,2,0.3,0.2727,1.0,0.2985,5,10,15,0.3333,0.6667,1.0,0.3043,0.3333
1442,1,0,3,8,6,False,False,2,0.3,0.2727,1.0,0.2985,11,34,45,0.2444,0.7556,1.0,0.3478,0.3333
1443,1,0,3,9,6,False,False,2,0.32,0.303,0.93,0.2239,15,48,63,0.2381,0.7619,1.0,0.3913,0.3333
1444,1,0,3,10,6,False,False,2,0.34,0.3333,0.93,0.194,34,69,103,0.3301,0.6699,1.0,0.4348,0.3333
1445,1,0,3,11,6,False,False,2,0.4,0.4091,0.76,0.2239,43,116,159,0.2704,0.7296,1.0,0.4783,0.3333
1446,1,0,3,12,6,False,False,2,0.44,0.4394,0.67,0.2537,46,121,167,0.2754,0.7246,1.0,0.5217,0.3333
1447,1,0,3,13,6,False,False,2,0.46,0.4545,0.67,0.2836,60,130,190,0.3158,0.6842,1.0,0.5652,0.3333
1448,1,0,3,14,6,False,False,2,0.48,0.4697,0.59,0.2836,80,118,198,0.404,0.596,1.0,0.6087,0.3333
1449,1,0,3,15,6,False,False,2,0.46,0.4545,0.63,0.2985,83,122,205,0.4049,0.5951,1.0,0.6522,0.3333
1450,1,0,3,16,6,False,False,2,0.48,0.4697,0.59,0.2985,74,130,204,0.3627,0.6373,1.0,0.6957,0.3333
1451,1,0,3,17,6,False,False,2,0.48,0.4697,0.59,0.3582,60,104,164,0.3659,0.6341,1.0,0.7391,0.3333
1452,1,0,3,18,6,False,False,2,0.48,0.4697,0.59,0.3284,37,115,152,0.2434,0.7566,1.0,0.7826,0.3333
1453,1,0,3,19,6,False,False,2,0.46,0.4545,0.67,0.3284,27,62,89,0.3034,0.6966,1.0,0.8261,0.3333
1454,1,0,3,20,6,False,False,2,0.44,0.4394,0.77,0.3284,12,58,70,0.1714,0.8286,1.0,0.8696,0.3333
1455,1,0,3,21,6,False,False,2,0.44,0.4394,0.72,0.3284,12,60,72,0.1667,0.8333,1.0,0.913,0.3333
1456,1,0,3,22,6,False,False,2,0.42,0.4242,0.77,0.2985,16,47,63,0.254,0.746,1.0,0.9565,0.3333
1457,1,0,3,23,6,False,False,2,0.44,0.4394,0.77,0.2985,10,34,44,0.2273,0.7727,1.0,1.0,0.3333
1458,1,0,3,0,0,False,False,2,0.42,0.4242,0.77,0.3582,11,41,52,0.2115,0.7885,0.0,0.0,0.3333
1459,1,0,3,1,0,False,False,2,0.42,0.4242,0.77,0.2836,12,27,39,0.3077,0.6923,0.0,0.0435,0.3333
1460,1,0,3,2,0,False,False,2,0.4,0.4091,0.82,0.2836,5,27,32,0.1562,0.8438,0.0,0.087,0.3333
1461,1,0,3,3,0,False,False,2,0.42,0.4242,0.82,0.2985,2,9,11,0.1818,0.8182,0.0,0.1304,0.3333
1462,1,0,3,4,0,False,False,2,0.42,0.4242,0.88,0.3582,0,3,3,0.0,1.0,0.0,0.1739,0.3333
1463,1,0,3,6,0,False,False,2,0.42,0.4242,0.94,0.3582,1,1,2,0.5,0.5,0.0,0.2609,0.3333
1464,1,0,3,7,0,False,False,3,0.42,0.4242,1.0,0.4478,0,5,5,0.0,1.0,0.0,0.3043,0.6667
1465,1,0,3,8,0,False,False,2,0.4,0.4091,1.0,0.2985,1,8,9,0.1111,0.8889,0.0,0.3478,0.3333
1466,1,0,3,9,0,False,False,2,0.42,0.4242,1.0,0.2836,4,18,22,0.1818,0.8182,0.0,0.3913,0.3333
1467,1,0,3,10,0,False,False,2,0.42,0.4242,1.0,0.2985,4,27,31,0.129,0.871,0.0,0.4348,0.3333
1468,1,0,3,11,0,False,False,2,0.42,0.4242,1.0,0.2239,18,44,62,0.2903,0.7097,0.0,0.4783,0.3333
1469,1,0,3,12,0,False,False,2,0.46,0.4545,0.94,0.3284,10,69,79,0.1266,0.8734,0.0,0.5217,0.3333
1470,1,0,3,13,0,False,False,2,0.46,0.4545,0.94,0.3582,22,83,105,0.2095,0.7905,0.0,0.5652,0.3333
1471,1,0,3,14,0,False,False,3,0.44,0.4394,1.0,0.2239,12,27,39,0.3077,0.6923,0.0,0.6087,0.6667
1472,1,0,3,15,0,False,False,3,0.44,0.4394,1.0,0.2239,3,4,7,0.4286,0.5714,0.0,0.6522,0.6667
1473,1,0,3,16,0,False,False,3,0.36,0.3333,1.0,0.2836,3,8,11,0.2727,0.7273,0.0,0.6957,0.6667
1474,1,0,3,17,0,False,False,3,0.34,0.303,1.0,0.2985,2,23,25,0.08,0.92,0.0,0.7391,0.6667
1475,1,0,3,18,0,False,False,3,0.32,0.2879,1.0,0.3582,0,23,23,0.0,1.0,0.0,0.7826,0.6667
1476,1,0,3,19,0,False,False,3,0.3,0.2576,1.0,0.4925,0,11,11,0.0,1.0,0.0,0.8261,0.6667
1477,1,0,3,20,0,False,False,3,0.28,0.2424,1.0,0.4179,3,8,11,0.2727,0.7273,0.0,0.8696,0.6667
1478,1,0,3,21,0,False,False,3,0.24,0.1818,0.93,0.6119,1,6,7,0.1429,0.8571,0.0,0.913,0.6667
1479,1,0,3,22,0,False,False,2,0.22,0.197,1.0,0.3881,0,10,10,0.0,1.0,0.0,0.9565,0.3333
1480,1,0,3,23,0,False,False,2,0.22,0.197,1.0,0.4179,0,9,9,0.0,1.0,0.0,1.0,0.3333
1481,1,0,3,0,1,False,True,3,0.2,0.1818,1.0,0.3284,0,4,4,0.0,1.0,0.1667,0.0,0.6667
1482,1,0,3,1,1,False,True,3,0.2,0.1818,1.0,0.3284,0,2,2,0.0,1.0,0.1667,0.0435,0.6667
1483,1,0,3,3,1,False,True,1,0.2,0.1515,0.8,0.5821,0,1,1,0.0,1.0,0.1667,0.1304,0.0
1484,1,0,3,4,1,False,True,1,0.2,0.1515,0.8,0.5224,1,0,1,1.0,0.0,0.1667,0.1739,0.0
1485,1,0,3,5,1,False,True,1,0.2,0.1818,0.75,0.3582,0,1,1,0.0,1.0,0.1667,0.2174,0.0
1486,1,0,3,6,1,False,True,1,0.2,0.1818,0.75,0.3881,3,31,34,0.0882,0.9118,0.1667,0.2609,0.0
1487,1,0,3,7,1,False,True,1,0.2,0.1667,0.75,0.4179,3,88,91,0.033,0.967,0.1667,0.3043,0.0
1488,1,0,3,8,1,False,True,1,0.2,0.1818,0.75,0.3881,11,200,211,0.0521,0.9479,0.1667,0.3478,0.0
1489,1,0,3,9,1,False,True,1,0.22,0.1818,0.64,0.4627,5,129,134,0.0373,0.9627,0.1667,0.3913,0.0
1490,1,0,3,10,1,False,True,1,0.24,0.2121,0.6,0.2985,15,43,58,0.2586,0.7414,0.1667,0.4348,0.0
1491,1,0,3,11,1,False,True,1,0.26,0.2121,0.48,0.4478,19,41,60,0.3167,0.6833,0.1667,0.4783,0.0
1492,1,0,3,12,1,False,True,1,0.3,0.2727,0.42,0.4179,28,68,96,0.2917,0.7083,0.1667,0.5217,0.0
1493,1,0,3,13,1,False,True,1,0.32,0.2879,0.36,0.3881,16,54,70,0.2286,0.7714,0.1667,0.5652,0.0
1494,1,0,3,14,1,False,True,1,0.32,0.2879,0.36,0.4179,21,56,77,0.2727,0.7273,0.1667,0.6087,0.0
1495,1,0,3,15,1,False,True,1,0.34,0.303,0.31,0.3881,32,64,96,0.3333,0.6667,0.1667,0.6522,0.0
1496,1,0,3,16,1,False,True,1,0.34,0.303,0.31,0.3582,26,96,122,0.2131,0.7869,0.1667,0.6957,0.0
1497,1,0,3,17,1,False,True,1,0.34,0.303,0.29,0.3582,27,206,233,0.1159,0.8841,0.1667,0.7391,0.0
1498,1,0,3,18,1,False,True,1,0.32,0.303,0.31,0.2239,19,214,233,0.0815,0.9185,0.1667,0.7826,0.0
1499,1,0,3,19,1,False,True,1,0.3,0.2879,0.33,0.2239,11,134,145,0.0759,0.9241,0.1667,0.8261,0.0
1500,1,0,3,20,1,False,True,1,0.3,0.303,0.33,0.1642,5,87,92,0.0543,0.9457,0.1667,0.8696,0.0
1501,1,0,3,21,1,False,True,1,0.28,0.2727,0.38,0.2239,1,53,54,0.0185,0.9815,0.1667,0.913,0.0
1502,1,0,3,22,1,False,True,1,0.26,0.2576,0.48,0.1642,1,34,35,0.0286,0.9714,0.1667,0.9565,0.0
1503,1,0,3,23,1,False,True,1,0.28,0.3182,0.48,0.0,0,22,22,0.0,1.0,0.1667,1.0,0.0
1504,1,0,3,0,2,False,True,1,0.26,0.2879,0.48,0.0896,1,9,10,0.1,0.9,0.3333,0.0,0.0
1505,1,0,3,1,2,False,True,1,0.24,0.2424,0.52,0.1343,0,4,4,0.0,1.0,0.3333,0.0435,0.0
1506,1,0,3,2,2,False,True,1,0.24,0.2424,0.52,0.1343,1,0,1,1.0,0.0,0.3333,0.087,0.0
1507,1,0,3,3,2,False,True,1,0.24,0.2576,0.52,0.0896,5,2,7,0.7143,0.2857,0.3333,0.1304,0.0
1508,1,0,3,4,2,False,True,1,0.22,0.2727,0.64,0.0,0,2,2,0.0,1.0,0.3333,0.1739,0.0
1509,1,0,3,5,2,False,True,1,0.2,0.2273,0.69,0.1045,2,8,10,0.2,0.8,0.3333,0.2174,0.0
1510,1,0,3,6,2,False,True,1,0.2,0.2576,0.59,0.0,3,42,45,0.0667,0.9333,0.3333,0.2609,0.0
1511,1,0,3,7,2,False,True,1,0.18,0.197,0.64,0.1343,9,119,128,0.0703,0.9297,0.3333,0.3043,0.0
1512,1,0,3,8,2,False,True,1,0.22,0.2273,0.55,0.194,10,247,257,0.0389,0.9611,0.3333,0.3478,0.0
1513,1,0,3,9,2,False,True,1,0.26,0.2576,0.41,0.1642,11,140,151,0.0728,0.9272,0.3333,0.3913,0.0
1514,1,0,3,10,2,False,True,2,0.3,0.2879,0.33,0.194,25,46,71,0.3521,0.6479,0.3333,0.4348,0.3333
1515,1,0,3,11,2,False,True,2,0.36,0.3485,0.25,0.1642,26,52,78,0.3333,0.6667,0.3333,0.4783,0.3333
1516,1,0,3,12,2,False,True,2,0.36,0.3788,0.23,0.0,29,70,99,0.2929,0.7071,0.3333,0.5217,0.3333
1517,1,0,3,13,2,False,True,2,0.38,0.3939,0.25,0.1045,25,73,98,0.2551,0.7449,0.3333,0.5652,0.3333
1518,1,0,3,14,2,False,True,2,0.38,0.3939,0.2,0.0,16,56,72,0.2222,0.7778,0.3333,0.6087,0.3333
1519,1,0,3,15,2,False,True,2,0.36,0.3788,0.18,0.0,35,77,112,0.3125,0.6875,0.3333,0.6522,0.3333
1520,1,0,3,16,2,False,True,1,0.38,0.3939,0.27,0.1642,26,82,108,0.2407,0.7593,0.3333,0.6957,0.0
1521,1,0,3,17,2,False,True,1,0.36,0.3485,0.27,0.2239,39,209,248,0.1573,0.8427,0.3333,0.7391,0.0
1522,1,0,3,18,2,False,True,1,0.34,0.3333,0.27,0.194,21,214,235,0.0894,0.9106,0.3333,0.7826,0.0
1523,1,0,3,19,2,False,True,1,0.34,0.3485,0.31,0.1045,9,141,150,0.06,0.94,0.3333,0.8261,0.0
1524,1,0,3,20,2,False,True,1,0.32,0.3333,0.39,0.0896,2,74,76,0.0263,0.9737,0.3333,0.8696,0.0
1525,1,0,3,21,2,False,True,1,0.3,0.2879,0.49,0.194,7,68,75,0.0933,0.9067,0.3333,0.913,0.0
1526,1,0,3,22,2,False,True,1,0.3,0.2879,0.49,0.2239,11,44,55,0.2,0.8,0.3333,0.9565,0.0
1527,1,0,3,23,2,False,True,1,0.28,0.2727,0.61,0.194,3,38,41,0.0732,0.9268,0.3333,1.0,0.0
1528,1,0,3,0,3,False,True,1,0.26,0.2879,0.65,0.0896,0,9,9,0.0,1.0,0.5,0.0,0.0
1529,1,0,3,1,3,False,True,1,0.26,0.2727,0.52,0.1343,0,4,4,0.0,1.0,0.5,0.0435,0.0
1530,1,0,3,2,3,False,True,1,0.26,0.2727,0.52,0.1343,1,1,2,0.5,0.5,0.5,0.087,0.0
1531,1,0,3,3,3,False,True,1,0.24,0.2576,0.7,0.0896,1,2,3,0.3333,0.6667,0.5,0.1304,0.0
1532,1,0,3,4,3,False,True,1,0.24,0.2576,0.75,0.1045,0,2,2,0.0,1.0,0.5,0.1739,0.0
1533,1,0,3,5,3,False,True,2,0.24,0.2424,0.81,0.1343,1,7,8,0.125,0.875,0.5,0.2174,0.3333
1534,1,0,3,6,3,False,True,2,0.24,0.2576,0.85,0.1045,5,44,49,0.102,0.898,0.5,0.2609,0.3333
1535,1,0,3,7,3,False,True,2,0.24,0.2424,0.87,0.1642,18,123,141,0.1277,0.8723,0.5,0.3043,0.3333
1536,1,0,3,8,3,False,True,2,0.24,0.2424,0.87,0.1343,11,238,249,0.0442,0.9558,0.5,0.3478,0.3333
1537,1,0,3,9,3,False,True,2,0.26,0.2424,0.87,0.2537,5,136,141,0.0355,0.9645,0.5,0.3913,0.3333
1538,1,0,3,10,3,False,True,2,0.3,0.2879,0.75,0.2537,8,49,57,0.1404,0.8596,0.5,0.4348,0.3333
1539,1,0,3,11,3,False,True,2,0.32,0.2879,0.76,0.3881,15,44,59,0.2542,0.7458,0.5,0.4783,0.3333
1540,1,0,3,12,3,False,True,2,0.32,0.303,0.76,0.2537,14,84,98,0.1429,0.8571,0.5,0.5217,0.3333
1541,1,0,3,13,3,False,True,2,0.32,0.2879,0.76,0.3582,17,82,99,0.1717,0.8283,0.5,0.5652,0.3333
1542,1,0,3,14,3,False,True,2,0.34,0.303,0.76,0.2985,10,61,71,0.1408,0.8592,0.5,0.6087,0.3333
1543,1,0,3,15,3,False,True,2,0.36,0.3333,0.71,0.2985,15,64,79,0.1899,0.8101,0.5,0.6522,0.3333
1544,1,0,3,16,3,False,True,2,0.34,0.303,0.76,0.3284,10,102,112,0.0893,0.9107,0.5,0.6957,0.3333
1545,1,0,3,17,3,False,True,2,0.34,0.303,0.76,0.2985,18,176,194,0.0928,0.9072,0.5,0.7391,0.3333
1546,1,0,3,18,3,False,True,2,0.34,0.3182,0.76,0.2537,12,176,188,0.0638,0.9362,0.5,0.7826,0.3333
1547,1,0,3,19,3,False,True,2,0.34,0.303,0.76,0.3284,11,123,134,0.0821,0.9179,0.5,0.8261,0.3333
1548,1,0,3,20,3,False,True,2,0.32,0.3182,0.87,0.194,4,87,91,0.044,0.956,0.5,0.8696,0.3333
1549,1,0,3,21,3,False,True,2,0.32,0.303,0.93,0.3284,10,52,62,0.1613,0.8387,0.5,0.913,0.3333
1550,1,0,3,22,3,False,True,3,0.32,0.3182,0.93,0.1642,4,17,21,0.1905,0.8095,0.5,0.9565,0.6667
1551,1,0,3,23,3,False,True,3,0.34,0.3333,0.93,0.194,1,17,18,0.0556,0.9444,0.5,1.0,0.6667
1552,1,0,3,0,4,False,True,3,0.34,0.3182,0.0,0.2537,3,0,3,1.0,0.0,0.6667,0.0,0.6667
1553,1,0,3,1,4,False,True,3,0.34,0.3182,0.0,0.2537,0,2,2,0.0,1.0,0.6667,0.0435,0.6667
1554,1,0,3,2,4,False,True,3,0.34,0.3182,0.0,0.2537,0,1,1,0.0,1.0,0.6667,0.087,0.6667
1555,1,0,3,5,4,False,True,3,0.36,0.3485,0.0,0.194,1,2,3,0.3333,0.6667,0.6667,0.2174,0.6667
1556,1,0,3,6,4,False,True,3,0.36,0.3333,0.0,0.3284,0,12,12,0.0,1.0,0.6667,0.2609,0.6667
1557,1,0,3,7,4,False,True,3,0.38,0.3939,0.0,0.2239,1,36,37,0.027,0.973,0.6667,0.3043,0.6667
1558,1,0,3,8,4,False,True,3,0.38,0.3939,0.0,0.2836,1,43,44,0.0227,0.9773,0.6667,0.3478,0.6667
1559,1,0,3,9,4,False,True,3,0.4,0.4091,0.0,0.2239,1,23,24,0.0417,0.9583,0.6667,0.3913,0.6667
1560,1,0,3,10,4,False,True,3,0.4,0.4091,0.0,0.1642,0,17,17,0.0,1.0,0.6667,0.4348,0.6667
1561,1,0,3,11,4,False,True,3,0.4,0.4091,0.0,0.2537,6,5,11,0.5455,0.4545,0.6667,0.4783,0.6667
1562,1,0,3,12,4,False,True,3,0.42,0.4242,0.0,0.2239,4,30,34,0.1176,0.8824,0.6667,0.5217,0.6667
1563,1,0,3,13,4,False,True,3,0.42,0.4242,0.0,0.2239,1,11,12,0.0833,0.9167,0.6667,0.5652,0.6667
1564,1,0,3,14,4,False,True,3,0.44,0.4394,0.0,0.2985,0,12,12,0.0,1.0,0.6667,0.6087,0.6667
1565,1,0,3,15,4,False,True,3,0.44,0.4394,0.0,0.2239,3,11,14,0.2143,0.7857,0.6667,0.6522,0.6667
1566,1,0,3,16,4,False,True,3,0.42,0.4242,0.0,0.2537,1,20,21,0.0476,0.9524,0.6667,0.6957,0.6667
1567,1,0,3,17,4,False,True,2,0.44,0.4394,0.0,0.3881,2,109,111,0.018,0.982,0.6667,0.7391,0.3333
1568,1,0,3,18,4,False,True,3,0.44,0.4394,0.0,0.3582,2,80,82,0.0244,0.9756,0.6667,0.7826,0.6667
1569,1,0,3,19,4,False,True,3,0.44,0.4394,0.0,0.5821,5,51,56,0.0893,0.9107,0.6667,0.8261,0.6667
1570,1,0,3,20,4,False,True,3,0.36,0.3333,0.0,0.3284,9,29,38,0.2368,0.7632,0.6667,0.8696,0.6667
1571,1,0,3,21,4,False,True,3,0.36,0.3485,0.0,0.2239,1,27,28,0.0357,0.9643,0.6667,0.913,0.6667
1572,1,0,3,22,4,False,True,2,0.34,0.3333,0.0,0.1343,4,30,34,0.1176,0.8824,0.6667,0.9565,0.3333
1573,1,0,3,23,4,False,True,3,0.34,0.3485,0.0,0.0896,1,26,27,0.037,0.963,0.6667,1.0,0.6667
1574,1,0,3,0,5,False,True,2,0.34,0.3485,1.0,0.0896,0,6,6,0.0,1.0,0.8333,0.0,0.3333
1575,1,0,3,1,5,False,True,3,0.34,0.3485,1.0,0.1045,0,8,8,0.0,1.0,0.8333,0.0435,0.6667
1576,1,0,3,2,5,False,True,3,0.34,0.3485,1.0,0.1045,2,3,5,0.4,0.6,0.8333,0.087,0.6667
1577,1,0,3,3,5,False,True,2,0.32,0.3333,0.93,0.0896,0,2,2,0.0,1.0,0.8333,0.1304,0.3333
1578,1,0,3,5,5,False,True,1,0.3,0.2879,0.81,0.2239,1,6,7,0.1429,0.8571,0.8333,0.2174,0.0
1579,1,0,3,6,5,False,True,1,0.26,0.2424,0.81,0.2836,1,31,32,0.0312,0.9688,0.8333,0.2609,0.0
1580,1,0,3,7,5,False,True,1,0.26,0.2576,0.7,0.194,10,104,114,0.0877,0.9123,0.8333,0.3043,0.0
1581,1,0,3,8,5,False,True,1,0.28,0.2727,0.7,0.2537,15,244,259,0.0579,0.9421,0.8333,0.3478,0.0
1582,1,0,3,9,5,False,True,2,0.3,0.2879,0.61,0.2836,13,143,156,0.0833,0.9167,0.8333,0.3913,0.3333
1583,1,0,3,10,5,False,True,2,0.32,0.303,0.57,0.2985,18,60,78,0.2308,0.7692,0.8333,0.4348,0.3333
1584,1,0,3,11,5,False,True,2,0.32,0.303,0.57,0.2985,14,67,81,0.1728,0.8272,0.8333,0.4783,0.3333
1585,1,0,3,12,5,False,True,2,0.34,0.3182,0.53,0.2537,15,96,111,0.1351,0.8649,0.8333,0.5217,0.3333
1586,1,0,3,13,5,False,True,1,0.36,0.3333,0.53,0.2537,15,92,107,0.1402,0.8598,0.8333,0.5652,0.0
1587,1,0,3,14,5,False,True,2,0.36,0.3333,0.5,0.3582,25,64,89,0.2809,0.7191,0.8333,0.6087,0.3333
1588,1,0,3,15,5,False,True,2,0.34,0.3182,0.53,0.2537,21,64,85,0.2471,0.7529,0.8333,0.6522,0.3333
1589,1,0,3,16,5,False,True,2,0.34,0.303,0.49,0.2985,18,95,113,0.1593,0.8407,0.8333,0.6957,0.3333
1590,1,0,3,17,5,False,True,1,0.34,0.3182,0.49,0.2239,23,200,223,0.1031,0.8969,0.8333,0.7391,0.0
1591,1,0,3,18,5,False,True,1,0.32,0.303,0.49,0.3284,19,134,153,0.1242,0.8758,0.8333,0.7826,0.0
1592,1,0,3,19,5,False,True,1,0.3,0.2727,0.56,0.3284,7,111,118,0.0593,0.9407,0.8333,0.8261,0.0
